image_id,image_path,device_type,field_name,field_label,manual_value,ocr_value,quality_tags,confidence,is_correct,error_type,error_reason,review_priority,review_score,ocr_engine
ENG-0271,data/images/ENG-0271.jpg,混合作业牌,date,日期,2026-06-02,2026-06-02,small_font,0.8982,True,完全正确,识别正确,低,0,simulated
ENG-0272,data/images/ENG-0272.jpg,堆场口,qc_id,桥吊编号,QC-28,QC-28,blur,0.8703,True,完全正确,识别正确,低,0,simulated
ENG-0272,data/images/ENG-0272.jpg,堆场口,rtg_id,龙门吊编号,RTG-17,RTG-17,blur,0.9732,True,完全正确,识别正确,低,0,simulated
ENG-0272,data/images/ENG-0272.jpg,堆场口,yard_gate,堆场口,YARD-E7,YARD-E7,blur,0.9096,True,完全正确,识别正确,低,0,simulated
ENG-0272,data/images/ENG-0272.jpg,堆场口,work_area,作业区域,B-15,B-15,blur,0.8893,True,完全正确,识别正确,低,0,simulated
ENG-0272,data/images/ENG-0272.jpg,堆场口,equipment_status,设备状态,待检,待检,blur,0.9454,True,完全正确,识别正确,低,0,simulated
ENG-0272,data/images/ENG-0272.jpg,堆场口,date,日期,2026-06-03,2026-06-03,blur,0.8827,True,完全正确,识别正确,低,0,simulated
ENG-0273,data/images/ENG-0273.jpg,桥吊,qc_id,桥吊编号,QC-31,QC-31,,0.9083,True,完全正确,识别正确,低,0,simulated
ENG-0273,data/images/ENG-0273.jpg,桥吊,rtg_id,龙门吊编号,RTG-01,RTG-01,,0.9577,True,完全正确,识别正确,低,0,simulated
ENG-0273,data/images/ENG-0273.jpg,桥吊,yard_gate,堆场口,YARD-C2,YARD-C2,,0.8733,True,完全正确,识别正确,低,0,simulated
ENG-0273,data/images/ENG-0273.jpg,桥吊,work_area,作业区域,A-20,A-20,,0.8616,True,完全正确,识别正确,低,0,simulated
ENG-0273,data/images/ENG-0273.jpg,桥吊,equipment_status,设备状态,正常,正常,,0.906,True,完全正确,识别正确,低,0,simulated
ENG-0273,data/images/ENG-0273.jpg,桥吊,date,日期,2026-06-04,2026-06-04,,0.9641,True,完全正确,识别正确,低,0,simulated
ENG-0274,data/images/ENG-0274.jpg,桥吊,qc_id,桥吊编号,QC-25,QC-25,tilt,0.939,True,完全正确,识别正确,低,0,simulated
ENG-0274,data/images/ENG-0274.jpg,桥吊,rtg_id,龙门吊编号,RTG-07,RTG-07,tilt,0.9869,True,完全正确,识别正确,低,0,simulated
ENG-0274,data/images/ENG-0274.jpg,桥吊,yard_gate,堆场口,YARD-A7,YARD-A7,tilt,0.9097,True,完全正确,识别正确,低,0,simulated
ENG-0274,data/images/ENG-0274.jpg,桥吊,work_area,作业区域,A-14,A-14,tilt,0.9465,True,完全正确,识别正确,低,0,simulated
ENG-0274,data/images/ENG-0274.jpg,桥吊,equipment_status,设备状态,正常,正常,tilt,0.8699,True,完全正确,识别正确,低,0,simulated
ENG-0274,data/images/ENG-0274.jpg,桥吊,date,日期,2026-06-05,2026-06-05,tilt,0.9628,True,完全正确,识别正确,低,0,simulated
ENG-0275,data/images/ENG-0275.jpg,龙门吊,qc_id,桥吊编号,QC-13,,blur|complex_bg,0.1631,False,漏识别,图像模糊导致字符边缘不清晰；复杂背景干扰文本检测；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,85,simulated
ENG-0275,data/images/ENG-0275.jpg,龙门吊,rtg_id,龙门吊编号,RTG-03,RTG-03,blur|complex_bg,0.8971,True,完全正确,识别正确,低,0,simulated
ENG-0275,data/images/ENG-0275.jpg,龙门吊,yard_gate,堆场口,YARD-B7,YARD-B7,blur|complex_bg,0.9046,True,完全正确,识别正确,低,0,simulated
ENG-0275,data/images/ENG-0275.jpg,龙门吊,work_area,作业区域,A-18,A-18,blur|complex_bg,0.9735,True,完全正确,识别正确,低,0,simulated
ENG-0275,data/images/ENG-0275.jpg,龙门吊,equipment_status,设备状态,正常,正常,blur|complex_bg,0.8674,True,完全正确,识别正确,低,0,simulated
ENG-0275,data/images/ENG-0275.jpg,龙门吊,date,日期,2026-06-06,2026-06-06,blur|complex_bg,0.8836,True,完全正确,识别正确,低,0,simulated
ENG-0276,data/images/ENG-0276.jpg,堆场口,qc_id,桥吊编号,QC-24,QC-24,small_font|occlusion,0.9221,True,完全正确,识别正确,低,8,simulated
ENG-0276,data/images/ENG-0276.jpg,堆场口,rtg_id,龙门吊编号,RTG-16,RTG-16,small_font|occlusion,0.9541,True,完全正确,识别正确,低,8,simulated
ENG-0276,data/images/ENG-0276.jpg,堆场口,yard_gate,堆场口,YARD-B7,YARD-B7,small_font|occlusion,0.895,True,完全正确,识别正确,低,8,simulated
ENG-0276,data/images/ENG-0276.jpg,堆场口,work_area,作业区域,D-25,25-D,small_font|occlusion,0.7576,False,顺序错误,字体过小导致编号细节难以分辨；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字符内容接近但读取顺序异常,高,75,simulated
ENG-0276,data/images/ENG-0276.jpg,堆场口,equipment_status,设备状态,正常,正常,small_font|occlusion,0.9539,True,完全正确,识别正确,低,8,simulated
ENG-0276,data/images/ENG-0276.jpg,堆场口,date,日期,2026-06-07,2026-06-07,small_font|occlusion,0.9612,True,完全正确,识别正确,低,8,simulated
ENG-0277,data/images/ENG-0277.jpg,桥吊,qc_id,桥吊编号,QC-17,,low_light,0.39,False,漏识别,低亮度降低了文字与背景对比度；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0277,data/images/ENG-0277.jpg,桥吊,rtg_id,龙门吊编号,RTG-05,RTG-05,low_light,0.8827,True,完全正确,识别正确,低,23,simulated
ENG-0277,data/images/ENG-0277.jpg,桥吊,yard_gate,堆场口,YARD-A2,,low_light,0.1018,False,字段缺失,低亮度降低了文字与背景对比度；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,100,simulated
ENG-0277,data/images/ENG-0277.jpg,桥吊,work_area,作业区域,D-11,D-11,low_light,0.8715,True,完全正确,识别正确,低,23,simulated
ENG-0277,data/images/ENG-0277.jpg,桥吊,equipment_status,设备状态,停用,停用,low_light,0.9247,True,完全正确,识别正确,低,23,simulated
ENG-0277,data/images/ENG-0277.jpg,桥吊,date,日期,2026-06-08,2026-06-03,low_light,0.7371,False,数字识别错误,低亮度降低了文字与背景对比度；数字与相似字符混淆，例如 0/O、3/8、1/I,高,80,simulated
ENG-0278,data/images/ENG-0278.jpg,桥吊,qc_id,桥吊编号,QC-32,QC-32,small_font,0.9219,True,完全正确,识别正确,低,0,simulated
ENG-0278,data/images/ENG-0278.jpg,桥吊,rtg_id,龙门吊编号,RTG-04,RTG-04,small_font,0.9045,True,完全正确,识别正确,低,0,simulated
ENG-0278,data/images/ENG-0278.jpg,桥吊,yard_gate,堆场口,YARD-C8,YARD-C8,small_font,0.8976,True,完全正确,识别正确,低,0,simulated
ENG-0278,data/images/ENG-0278.jpg,桥吊,work_area,作业区域,C-26,C-26,small_font,0.9511,True,完全正确,识别正确,低,0,simulated
ENG-0278,data/images/ENG-0278.jpg,桥吊,equipment_status,设备状态,维修中,维修中,small_font,0.9631,True,完全正确,识别正确,低,0,simulated
ENG-0278,data/images/ENG-0278.jpg,桥吊,date,日期,2026-06-09,2026-06-09,small_font,0.9808,True,完全正确,识别正确,低,0,simulated
ENG-0279,data/images/ENG-0279.jpg,堆场口,qc_id,桥吊编号,QC-35,QC-35,blur,0.9758,True,完全正确,识别正确,低,0,simulated
ENG-0279,data/images/ENG-0279.jpg,堆场口,rtg_id,龙门吊编号,RTG-12,RTG-12,blur,0.9202,True,完全正确,识别正确,低,0,simulated
ENG-0279,data/images/ENG-0279.jpg,堆场口,yard_gate,堆场口,YARD-E1,Y4RD-E1,blur,0.7459,False,字母识别错误,图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,中,67,simulated
ENG-0279,data/images/ENG-0279.jpg,堆场口,work_area,作业区域,D-09,D-09,blur,0.8829,True,完全正确,识别正确,低,0,simulated
ENG-0279,data/images/ENG-0279.jpg,堆场口,equipment_status,设备状态,维修中,维修中,blur,0.9737,True,完全正确,识别正确,低,0,simulated
ENG-0279,data/images/ENG-0279.jpg,堆场口,date,日期,2026-06-10,2026-06-10,blur,0.9057,True,完全正确,识别正确,低,0,simulated
ENG-0280,data/images/ENG-0280.jpg,堆场口,qc_id,桥吊编号,QC-05,QC-05,blur|compression,0.8811,True,完全正确,识别正确,低,0,simulated
ENG-0280,data/images/ENG-0280.jpg,堆场口,rtg_id,龙门吊编号,RTG-05,RTG-05,blur|compression,0.9816,True,完全正确,识别正确,低,0,simulated
ENG-0280,data/images/ENG-0280.jpg,堆场口,yard_gate,堆场口,YARD-F5,YARD-F5,blur|compression,0.9731,True,完全正确,识别正确,低,0,simulated
ENG-0280,data/images/ENG-0280.jpg,堆场口,work_area,作业区域,D-06,D-06,blur|compression,0.9156,True,完全正确,识别正确,低,0,simulated
ENG-0280,data/images/ENG-0280.jpg,堆场口,equipment_status,设备状态,维修中,维修中,blur|compression,0.9041,True,完全正确,识别正确,低,0,simulated
ENG-0280,data/images/ENG-0280.jpg,堆场口,date,日期,2026-06-11,2026-06-11,blur|compression,0.9817,True,完全正确,识别正确,低,0,simulated
ENG-0281,data/images/ENG-0281.jpg,桥吊,qc_id,桥吊编号,QC-13,QC-13,noise,0.9537,True,完全正确,识别正确,低,0,simulated
ENG-0281,data/images/ENG-0281.jpg,桥吊,rtg_id,龙门吊编号,RTG-22,RTG-22,noise,0.9363,True,完全正确,识别正确,低,0,simulated
ENG-0281,data/images/ENG-0281.jpg,桥吊,yard_gate,堆场口,YARD-B2,YARD-B2,noise,0.9279,True,完全正确,识别正确,低,0,simulated
ENG-0281,data/images/ENG-0281.jpg,桥吊,work_area,作业区域,D-24,D-20,noise,0.4747,False,数字识别错误,噪声干扰了字符轮廓；数字与相似字符混淆，例如 0/O、3/8、1/I,高,75,simulated
ENG-0281,data/images/ENG-0281.jpg,桥吊,equipment_status,设备状态,待检,待检,noise,0.9786,True,完全正确,识别正确,低,0,simulated
ENG-0281,data/images/ENG-0281.jpg,桥吊,date,日期,2026-06-12,2026-06-12,noise,0.8858,True,完全正确,识别正确,低,0,simulated
ENG-0282,data/images/ENG-0282.jpg,桥吊,qc_id,桥吊编号,QC-06,QC-06,compression,0.9491,True,完全正确,识别正确,低,0,simulated
ENG-0282,data/images/ENG-0282.jpg,桥吊,rtg_id,龙门吊编号,RTG-04,RTG-04,compression,0.9142,True,完全正确,识别正确,低,0,simulated
ENG-0282,data/images/ENG-0282.jpg,桥吊,yard_gate,堆场口,YARD-F3,YARD-F3,compression,0.8671,True,完全正确,识别正确,低,0,simulated
ENG-0282,data/images/ENG-0282.jpg,桥吊,work_area,作业区域,C-14,C-14,compression,0.8851,True,完全正确,识别正确,低,0,simulated
ENG-0282,data/images/ENG-0282.jpg,桥吊,equipment_status,设备状态,待检,待检,compression,0.8875,True,完全正确,识别正确,低,0,simulated
ENG-0282,data/images/ENG-0282.jpg,桥吊,date,日期,2026-06-13,2026-06-13,compression,0.9193,True,完全正确,识别正确,低,0,simulated
ENG-0283,data/images/ENG-0283.jpg,桥吊,qc_id,桥吊编号,QC-27,QC-27,tilt,0.9838,True,完全正确,识别正确,低,0,simulated
ENG-0283,data/images/ENG-0283.jpg,桥吊,rtg_id,龙门吊编号,RTG-21,RTG-21,tilt,0.9875,True,完全正确,识别正确,低,0,simulated
ENG-0283,data/images/ENG-0283.jpg,桥吊,yard_gate,堆场口,YARD-D6,YARD-D6,tilt,0.9382,True,完全正确,识别正确,低,0,simulated
ENG-0283,data/images/ENG-0283.jpg,桥吊,work_area,作业区域,C-24,C-24,tilt,0.9563,True,完全正确,识别正确,低,0,simulated
ENG-0283,data/images/ENG-0283.jpg,桥吊,equipment_status,设备状态,待检,侍检,tilt,0.7586,False,中文识别错误,拍摄角度倾斜导致文本基线偏移；中文字段语义相近或笔画被干扰,中,45,simulated
ENG-0283,data/images/ENG-0283.jpg,桥吊,date,日期,2026-06-14,2026-06-14,tilt,0.9843,True,完全正确,识别正确,低,0,simulated
ENG-0284,data/images/ENG-0284.jpg,龙门吊,qc_id,桥吊编号,QC-23,QC-23,blur|low_light,0.9688,True,完全正确,识别正确,低,8,simulated
ENG-0284,data/images/ENG-0284.jpg,龙门吊,rtg_id,龙门吊编号,RTG-10,RTG-10,blur|low_light,0.9831,True,完全正确,识别正确,低,8,simulated
ENG-0284,data/images/ENG-0284.jpg,龙门吊,yard_gate,堆场口,YARD-F8,YARD-F8,blur|low_light,0.9729,True,完全正确,识别正确,低,8,simulated
ENG-0284,data/images/ENG-0284.jpg,龙门吊,work_area,作业区域,D-26,D-26,blur|low_light,0.9804,True,完全正确,识别正确,低,8,simulated
ENG-0284,data/images/ENG-0284.jpg,龙门吊,equipment_status,设备状态,待检,待检,blur|low_light,0.8859,True,完全正确,识别正确,低,8,simulated
ENG-0284,data/images/ENG-0284.jpg,龙门吊,date,日期,2026-06-15,2026-06-15,blur|low_light,0.8888,True,完全正确,识别正确,低,8,simulated
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,qc_id,桥吊编号,QC-35,QC-35,occlusion,0.9868,True,完全正确,识别正确,低,8,simulated
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-17,RTG-17,occlusion,0.9289,True,完全正确,识别正确,低,8,simulated
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,yard_gate,堆场口,YARD-G1,YARD-G1,occlusion,0.9445,True,完全正确,识别正确,低,8,simulated
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,work_area,作业区域,D-25,D-25,occlusion,0.9716,True,完全正确,识别正确,低,8,simulated
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,equipment_status,设备状态,停用,停用,occlusion,0.954,True,完全正确,识别正确,低,8,simulated
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,date,日期,2026-06-16,2026-06-16,occlusion,0.8647,True,完全正确,识别正确,低,8,simulated
ENG-0286,data/images/ENG-0286.jpg,堆场口,qc_id,桥吊编号,QC-01,QC-01,compression|small_font,0.9242,True,完全正确,识别正确,低,0,simulated
ENG-0286,data/images/ENG-0286.jpg,堆场口,rtg_id,龙门吊编号,RTG-20,RTG-20,compression|small_font,0.9667,True,完全正确,识别正确,低,0,simulated
ENG-0286,data/images/ENG-0286.jpg,堆场口,yard_gate,堆场口,YARD-D7,YARD-D7,compression|small_font,0.9755,True,完全正确,识别正确,低,0,simulated
ENG-0286,data/images/ENG-0286.jpg,堆场口,work_area,作业区域,D-09,D-09,compression|small_font,0.8819,True,完全正确,识别正确,低,0,simulated
ENG-0286,data/images/ENG-0286.jpg,堆场口,equipment_status,设备状态,正常,正常,compression|small_font,0.8838,True,完全正确,识别正确,低,0,simulated
ENG-0286,data/images/ENG-0286.jpg,堆场口,date,日期,2026-06-17,2O26-06-17,compression|small_font,0.6808,False,数字识别错误,压缩失真造成细节丢失；字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；数字与相似字符混淆，例如 0/O、3/8、1/I,中,67,simulated
ENG-0287,data/images/ENG-0287.jpg,龙门吊,qc_id,桥吊编号,QC-30,QC-30,,0.9788,True,完全正确,识别正确,低,0,simulated
ENG-0287,data/images/ENG-0287.jpg,龙门吊,rtg_id,龙门吊编号,RTG-02,RTG-02,,0.9327,True,完全正确,识别正确,低,0,simulated
ENG-0287,data/images/ENG-0287.jpg,龙门吊,yard_gate,堆场口,YARD-D3,YARD-D3,,0.9508,True,完全正确,识别正确,低,0,simulated
ENG-0287,data/images/ENG-0287.jpg,龙门吊,work_area,作业区域,A-16,A-16,,0.9463,True,完全正确,识别正确,低,0,simulated
ENG-0287,data/images/ENG-0287.jpg,龙门吊,equipment_status,设备状态,正常,正常,,0.8942,True,完全正确,识别正确,低,0,simulated
ENG-0287,data/images/ENG-0287.jpg,龙门吊,date,日期,2026-06-18,2026-06-18,,0.9197,True,完全正确,识别正确,低,0,simulated
ENG-0288,data/images/ENG-0288.jpg,桥吊,qc_id,桥吊编号,QC-32,QC-32,compression|blur,0.9045,True,完全正确,识别正确,低,15,simulated
ENG-0288,data/images/ENG-0288.jpg,桥吊,rtg_id,龙门吊编号,RTG-18,RTG-18,compression|blur,0.9305,True,完全正确,识别正确,低,15,simulated
ENG-0288,data/images/ENG-0288.jpg,桥吊,yard_gate,堆场口,YARD-G3,YARD-G3,compression|blur,0.8829,True,完全正确,识别正确,低,15,simulated
ENG-0288,data/images/ENG-0288.jpg,桥吊,work_area,作业区域,C-20,,compression|blur,0.3471,False,漏识别,压缩失真造成细节丢失；图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0288,data/images/ENG-0288.jpg,桥吊,equipment_status,设备状态,停用,,compression|blur,0.1304,False,字段缺失,压缩失真造成细节丢失；图像模糊导致字符边缘不清晰；字段标签或字段值未被完整识别,高,78,simulated
ENG-0288,data/images/ENG-0288.jpg,桥吊,date,日期,2026-06-19,,compression|blur,0.3854,False,字段缺失,压缩失真造成细节丢失；图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,100,simulated
ENG-0289,data/images/ENG-0289.jpg,龙门吊,qc_id,桥吊编号,QC-17,,small_font,0.1309,False,字段缺失,字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,85,simulated
ENG-0289,data/images/ENG-0289.jpg,龙门吊,rtg_id,龙门吊编号,RTG-15,RTG-15,small_font,0.9022,True,完全正确,识别正确,低,0,simulated
ENG-0289,data/images/ENG-0289.jpg,龙门吊,yard_gate,堆场口,YARD-E7,YARD-E7,small_font,0.98,True,完全正确,识别正确,低,0,simulated
ENG-0289,data/images/ENG-0289.jpg,龙门吊,work_area,作业区域,B-23,B-23,small_font,0.9691,True,完全正确,识别正确,低,0,simulated
ENG-0289,data/images/ENG-0289.jpg,龙门吊,equipment_status,设备状态,正常,正常,small_font,0.9685,True,完全正确,识别正确,低,0,simulated
ENG-0289,data/images/ENG-0289.jpg,龙门吊,date,日期,2026-06-20,2026-06-20,small_font,0.9671,True,完全正确,识别正确,低,0,simulated
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,qc_id,桥吊编号,QC-21,QC-21,,0.9367,True,完全正确,识别正确,低,0,simulated
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-20,RTG-20,,0.8808,True,完全正确,识别正确,低,0,simulated
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,yard_gate,堆场口,YARD-E5,YARD-E5,,0.8868,True,完全正确,识别正确,低,0,simulated
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,work_area,作业区域,B-13,B-13,,0.9694,True,完全正确,识别正确,低,0,simulated
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,equipment_status,设备状态,维修中,维修中,,0.9874,True,完全正确,识别正确,低,0,simulated
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,date,日期,2026-06-21,2026-06-21,,0.9113,True,完全正确,识别正确,低,0,simulated
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,qc_id,桥吊编号,QC-11,QC-11,compression,0.87,True,完全正确,识别正确,低,0,simulated
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-06,RT6-06,compression,0.742,False,字母识别错误,压缩失真造成细节丢失；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,中,67,simulated
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,yard_gate,堆场口,YARD-D2,YARD-D2,compression,0.9629,True,完全正确,识别正确,低,0,simulated
