image_id,field_name,field_label,ocr_value,confidence,ocr_engine,error_type_hint
ENG-0319,qc_id,桥吊编号,QC-3O,0.5923,simulated,数字识别错误
ENG-0319,rtg_id,龙门吊编号,RTG-24,0.8814,simulated,完全正确
ENG-0319,yard_gate,堆场口,B4-YARD,0.7293,simulated,顺序错误
ENG-0319,work_area,作业区域,B-01,0.9179,simulated,完全正确
ENG-0319,equipment_status,设备状态,维修中,0.8977,simulated,完全正确
ENG-0319,date,日期,2026-06-20,0.944,simulated,完全正确
ENG-0320,qc_id,桥吊编号,QC-32,0.9309,simulated,完全正确
ENG-0320,rtg_id,龙门吊编号,RTG-09,0.9045,simulated,完全正确
ENG-0320,yard_gate,堆场口,YARD-B2,0.8827,simulated,完全正确
ENG-0320,work_area,作业区域,A-24,0.9536,simulated,完全正确
ENG-0320,equipment_status,设备状态,维修中,0.8719,simulated,完全正确
ENG-0320,date,日期,2026-06-21,0.905,simulated,完全正确
ENG-0321,qc_id,桥吊编号,QC-08,0.9322,simulated,完全正确
ENG-0321,rtg_id,龙门吊编号,RTG-01,0.9047,simulated,完全正确
ENG-0321,yard_gate,堆场口,YARD-H9,0.9272,simulated,完全正确
ENG-0321,work_area,作业区域,B-15,0.932,simulated,完全正确
ENG-0321,equipment_status,设备状态,,0.3766,simulated,字段缺失
ENG-0321,date,日期,2026-06-22,0.9556,simulated,完全正确
ENG-0322,qc_id,桥吊编号,QC-06,0.9772,simulated,完全正确
ENG-0322,rtg_id,龙门吊编号,RTG-12,0.8684,simulated,完全正确
ENG-0322,yard_gate,堆场口,YARD-H1,0.9812,simulated,完全正确
ENG-0322,work_area,作业区域,B-10,0.9158,simulated,完全正确
ENG-0322,equipment_status,设备状态,正常,0.9144,simulated,完全正确
ENG-0322,date,日期,2026-06-23,0.9428,simulated,完全正确
ENG-0323,qc_id,桥吊编号,QC-23,0.864,simulated,完全正确
ENG-0323,rtg_id,龙门吊编号,RTG-13,0.9194,simulated,完全正确
ENG-0323,yard_gate,堆场口,YARD-H1,0.9737,simulated,完全正确
ENG-0323,work_area,作业区域,D-16,0.9503,simulated,完全正确
ENG-0323,equipment_status,设备状态,正常,0.959,simulated,完全正确
ENG-0323,date,日期,2026-06-24,0.9321,simulated,完全正确
ENG-0324,qc_id,桥吊编号,QC-15,0.9646,simulated,完全正确
ENG-0324,rtg_id,龙门吊编号,RTG-25,0.8744,simulated,完全正确
ENG-0324,yard_gate,堆场口,YARD-B4,0.9229,simulated,完全正确
ENG-0324,work_area,作业区域,A-20,0.8778,simulated,完全正确
ENG-0324,equipment_status,设备状态,停用,0.9411,simulated,完全正确
ENG-0324,date,日期,2026-06-25,0.916,simulated,完全正确
ENG-0325,qc_id,桥吊编号,QC-34,0.9717,simulated,完全正确
ENG-0325,rtg_id,龙门吊编号,RTG-15,0.8605,simulated,完全正确
ENG-0325,yard_gate,堆场口,YARD-D9,0.9662,simulated,完全正确
ENG-0325,work_area,作业区域,A-24,0.9808,simulated,完全正确
ENG-0325,equipment_status,设备状态,停用,0.8689,simulated,完全正确
ENG-0325,date,日期,2026-06-26,0.951,simulated,完全正确
ENG-0326,qc_id,桥吊编号,QC-03,0.9617,simulated,完全正确
ENG-0326,rtg_id,龙门吊编号,RTG-02,0.9353,simulated,完全正确
ENG-0326,yard_gate,堆场口,YARD-C8,0.9322,simulated,完全正确
ENG-0326,work_area,作业区域,A-22,0.9827,simulated,完全正确
ENG-0326,equipment_status,设备状态,维修中,0.8637,simulated,完全正确
ENG-0326,date,日期,2026-06-27,0.9724,simulated,完全正确
ENG-0327,qc_id,桥吊编号,QC-13,0.9607,simulated,完全正确
ENG-0327,rtg_id,龙门吊编号,RTG-08,0.8935,simulated,完全正确
ENG-0327,yard_gate,堆场口,YARD-C5,0.8683,simulated,完全正确
ENG-0327,work_area,作业区域,B-03,0.9103,simulated,完全正确
ENG-0327,equipment_status,设备状态,待检,0.8788,simulated,完全正确
ENG-0327,date,日期,2026-06-28,0.9554,simulated,完全正确
ENG-0328,qc_id,桥吊编号,QC-07,0.9122,simulated,完全正确
ENG-0328,rtg_id,龙门吊编号,RTG-14,0.9575,simulated,完全正确
ENG-0328,yard_gate,堆场口,YARD-G4,0.9245,simulated,完全正确
ENG-0328,work_area,作业区域,C-18,0.927,simulated,完全正确
ENG-0328,equipment_status,设备状态,停用,0.894,simulated,完全正确
ENG-0328,date,日期,2026-06-29,0.8935,simulated,完全正确
ENG-0329,qc_id,桥吊编号,QC-01,0.9387,simulated,完全正确
ENG-0329,rtg_id,龙门吊编号,RTG-22,0.9595,simulated,完全正确
ENG-0329,yard_gate,堆场口,YARD-E4,0.8721,simulated,完全正确
ENG-0329,work_area,作业区域,A-25,0.9107,simulated,完全正确
ENG-0329,equipment_status,设备状态,维修中,0.8943,simulated,完全正确
ENG-0329,date,日期,06-30-2026,0.5961,simulated,顺序错误
ENG-0330,qc_id,桥吊编号,QC-31,0.9289,simulated,完全正确
ENG-0330,rtg_id,龙门吊编号,RTG-14,0.982,simulated,完全正确
ENG-0330,yard_gate,堆场口,YARD-B3,0.976,simulated,完全正确
ENG-0330,work_area,作业区域,C-01,0.9199,simulated,完全正确
ENG-0330,equipment_status,设备状态,正常,0.8678,simulated,完全正确
ENG-0330,date,日期,2026-06-01,0.882,simulated,完全正确
ENG-0331,qc_id,桥吊编号,QC-25,0.9796,simulated,完全正确
ENG-0331,rtg_id,龙门吊编号,RTG-09,0.8843,simulated,完全正确
ENG-0331,yard_gate,堆场口,YARD-D6,0.9554,simulated,完全正确
ENG-0331,work_area,作业区域,B-27,0.9396,simulated,完全正确
ENG-0331,equipment_status,设备状态,维修中,0.8862,simulated,完全正确
ENG-0331,date,日期,2026-06-02,0.971,simulated,完全正确
ENG-0332,qc_id,桥吊编号,QC-16,0.9676,simulated,完全正确
ENG-0332,rtg_id,龙门吊编号,RTG-10,0.8709,simulated,完全正确
ENG-0332,yard_gate,堆场口,YARD-F2,0.9105,simulated,完全正确
ENG-0332,work_area,作业区域,C-12,0.8949,simulated,完全正确
ENG-0332,equipment_status,设备状态,,0.2255,simulated,漏识别
ENG-0332,date,日期,2026-06-03,0.8934,simulated,完全正确
ENG-0333,qc_id,桥吊编号,QC-35,0.8925,simulated,完全正确
ENG-0333,rtg_id,龙门吊编号,RTG-10,0.9334,simulated,完全正确
ENG-0333,yard_gate,堆场口,YARD-E3,0.9465,simulated,完全正确
ENG-0333,work_area,作业区域,D-11,0.948,simulated,完全正确
ENG-0333,equipment_status,设备状态,正常,0.9641,simulated,完全正确
ENG-0333,date,日期,2026-06-04,0.8925,simulated,完全正确
ENG-0334,qc_id,桥吊编号,QC-26,0.9139,simulated,完全正确
ENG-0334,rtg_id,龙门吊编号,RTG-24,0.9574,simulated,完全正确
ENG-0334,yard_gate,堆场口,YARD-F3,0.9356,simulated,完全正确
ENG-0334,work_area,作业区域,A-17,0.8719,simulated,完全正确
ENG-0334,equipment_status,设备状态,,0.2271,simulated,字段缺失
ENG-0334,date,日期,2O26-06-05,0.7216,simulated,数字识别错误
ENG-0335,qc_id,桥吊编号,QC-01,0.96,simulated,完全正确
ENG-0335,rtg_id,龙门吊编号,RTG-11,0.9595,simulated,完全正确
ENG-0335,yard_gate,堆场口,,0.18,simulated,漏识别
ENG-0335,work_area,作业区域,A-10,0.9655,simulated,完全正确
ENG-0335,equipment_status,设备状态,待检,0.9773,simulated,完全正确
ENG-0335,date,日期,2026-06-06,0.8759,simulated,完全正确
ENG-0336,qc_id,桥吊编号,QC-I1,0.5082,simulated,数字识别错误
ENG-0336,rtg_id,龙门吊编号,RTG-15,0.8746,simulated,完全正确
ENG-0336,yard_gate,堆场口,YARD-H1,0.8786,simulated,完全正确
ENG-0336,work_area,作业区域,C-22,0.8694,simulated,完全正确
ENG-0336,equipment_status,设备状态,待检,0.9295,simulated,完全正确
ENG-0336,date,日期,2026-06-07,0.9588,simulated,完全正确
ENG-0337,qc_id,桥吊编号,QC-03,0.9786,simulated,完全正确
ENG-0337,rtg_id,龙门吊编号,RTG-06,0.8672,simulated,完全正确
ENG-0337,yard_gate,堆场口,YARD-B1,0.8846,simulated,完全正确
ENG-0337,work_area,作业区域,C-25,0.8964,simulated,完全正确
ENG-0337,equipment_status,设备状态,停用,0.9002,simulated,完全正确
ENG-0337,date,日期,2026-06-08,0.9764,simulated,完全正确
ENG-0338,qc_id,桥吊编号,QC-11,0.908,simulated,完全正确
ENG-0338,rtg_id,龙门吊编号,RTG-12,0.8628,simulated,完全正确
ENG-0338,yard_gate,堆场口,YARD-B1,0.9352,simulated,完全正确
ENG-0338,work_area,作业区域,B-23,0.8824,simulated,完全正确
ENG-0338,equipment_status,设备状态,停用,0.9494,simulated,完全正确
ENG-0338,date,日期,2026-06-09,0.889,simulated,完全正确
ENG-0339,qc_id,桥吊编号,QC-28,0.9548,simulated,完全正确
ENG-0339,rtg_id,龙门吊编号,RTG-05,0.9433,simulated,完全正确
ENG-0339,yard_gate,堆场口,YARD-B2,0.8898,simulated,完全正确
ENG-0339,work_area,作业区域,A-26,0.9002,simulated,完全正确
ENG-0339,equipment_status,设备状态,维修中,0.8993,simulated,完全正确
ENG-0339,date,日期,2026-06-10,0.9408,simulated,完全正确
ENG-0340,qc_id,桥吊编号,QC-01,0.8837,simulated,完全正确
ENG-0340,rtg_id,龙门吊编号,RTG-21,0.8606,simulated,完全正确
ENG-0340,yard_gate,堆场口,YARD-H8,0.9576,simulated,完全正确
ENG-0340,work_area,作业区域,A-12,0.9187,simulated,完全正确
ENG-0340,equipment_status,设备状态,正常,0.898,simulated,完全正确
ENG-0340,date,日期,2026-06-11,0.8684,simulated,完全正确
ENG-0341,qc_id,桥吊编号,QC-34,0.9577,simulated,完全正确
ENG-0341,rtg_id,龙门吊编号,RTG-20,0.9302,simulated,完全正确
ENG-0341,yard_gate,堆场口,YARD-H3,0.9801,simulated,完全正确
ENG-0341,work_area,作业区域,A-I8,0.6636,simulated,数字识别错误
ENG-0341,equipment_status,设备状态,,0.1238,simulated,漏识别
ENG-0341,date,日期,2O26-06-12,0.6211,simulated,数字识别错误
ENG-0342,qc_id,桥吊编号,QC-13,0.9741,simulated,完全正确
ENG-0342,rtg_id,龙门吊编号,RTG-14,0.9299,simulated,完全正确
ENG-0342,yard_gate,堆场口,YARD-C9,0.921,simulated,完全正确
ENG-0342,work_area,作业区域,A-02,0.9399,simulated,完全正确
ENG-0342,equipment_status,设备状态,正常,0.9076,simulated,完全正确
ENG-0342,date,日期,2026-06-13,0.9137,simulated,完全正确
ENG-0343,qc_id,桥吊编号,QC-02,0.8726,simulated,完全正确
ENG-0343,rtg_id,龙门吊编号,RTG-23,0.9075,simulated,完全正确
ENG-0343,yard_gate,堆场口,G1-YARD,0.6668,simulated,顺序错误
ENG-0343,work_area,作业区域,B-24,0.8874,simulated,完全正确
ENG-0343,equipment_status,设备状态,待检,0.9574,simulated,完全正确
ENG-0343,date,日期,2026-06-14,0.9095,simulated,完全正确
ENG-0344,qc_id,桥吊编号,QC-23,0.7376,simulated,数字识别错误
ENG-0344,rtg_id,龙门吊编号,RTG-15,0.9628,simulated,完全正确
ENG-0344,yard_gate,堆场口,,0.1871,simulated,漏识别
ENG-0344,work_area,作业区域,D-28,0.985,simulated,完全正确
ENG-0344,equipment_status,设备状态,维修中,0.9645,simulated,完全正确
ENG-0344,date,日期,,0.1892,simulated,字段缺失
ENG-0345,qc_id,桥吊编号,QC-36,0.8872,simulated,完全正确
ENG-0345,rtg_id,龙门吊编号,RTG-04,0.8655,simulated,完全正确
ENG-0345,yard_gate,堆场口,YARD-G7,0.93,simulated,完全正确
ENG-0345,work_area,作业区域,D-14,0.9803,simulated,完全正确
ENG-0345,equipment_status,设备状态,待检,0.9486,simulated,完全正确
ENG-0345,date,日期,2026-06-16,0.9731,simulated,完全正确
ENG-0346,qc_id,桥吊编号,QC-30,0.9292,simulated,完全正确
ENG-0346,rtg_id,龙门吊编号,RTG-03,0.9504,simulated,完全正确
ENG-0346,yard_gate,堆场口,YARD-H5,0.8797,simulated,完全正确
ENG-0346,work_area,作业区域,D-11,0.8722,simulated,完全正确
ENG-0346,equipment_status,设备状态,待检,0.9653,simulated,完全正确
ENG-0346,date,日期,2026-06-17,0.9125,simulated,完全正确
ENG-0347,qc_id,桥吊编号,OC-22,0.5021,simulated,字母识别错误
ENG-0347,rtg_id,龙门吊编号,RTG-20,0.9767,simulated,完全正确
ENG-0347,yard_gate,堆场口,YARD-G1,0.9517,simulated,完全正确
ENG-0347,work_area,作业区域,04-C,0.7578,simulated,顺序错误
ENG-0347,equipment_status,设备状态,待检,0.9659,simulated,完全正确
ENG-0347,date,日期,2026-06-18,0.9599,simulated,完全正确
ENG-0348,qc_id,桥吊编号,QC-25,0.8714,simulated,完全正确
ENG-0348,rtg_id,龙门吊编号,RTG-24,0.9443,simulated,完全正确
ENG-0348,yard_gate,堆场口,YARD-G5,0.9222,simulated,完全正确
ENG-0348,work_area,作业区域,C-11,0.8689,simulated,完全正确
ENG-0348,equipment_status,设备状态,正常,0.9165,simulated,完全正确
ENG-0348,date,日期,2026-06-19,0.9504,simulated,完全正确
ENG-0349,qc_id,桥吊编号,QC-29,0.8748,simulated,完全正确
ENG-0349,rtg_id,龙门吊编号,RTG-07,0.9727,simulated,完全正确
ENG-0349,yard_gate,堆场口,YARD-D8,0.8986,simulated,完全正确
ENG-0349,work_area,作业区域,0-16,0.698,simulated,字母识别错误
ENG-0349,equipment_status,设备状态,待检,0.9373,simulated,完全正确
ENG-0349,date,日期,2026-06-20,0.8796,simulated,完全正确
ENG-0350,qc_id,桥吊编号,QC-22,0.9675,simulated,完全正确
ENG-0350,rtg_id,龙门吊编号,RT6-12,0.6604,simulated,字母识别错误
ENG-0350,yard_gate,堆场口,,0.1085,simulated,漏识别
ENG-0350,work_area,作业区域,D-25,0.9701,simulated,完全正确
ENG-0350,equipment_status,设备状态,维修中,0.8885,simulated,完全正确
ENG-0350,date,日期,2026-06-21,0.9551,simulated,完全正确
ENG-0351,qc_id,桥吊编号,QC-34,0.9633,simulated,完全正确
ENG-0351,rtg_id,龙门吊编号,RTG-03,0.9451,simulated,完全正确
ENG-0351,yard_gate,堆场口,YARD-D5,0.8804,simulated,完全正确
ENG-0351,work_area,作业区域,D-07,0.8934,simulated,完全正确
ENG-0351,equipment_status,设备状态,正常,0.8718,simulated,完全正确
ENG-0351,date,日期,2026-06-22,0.8762,simulated,完全正确
ENG-0352,qc_id,桥吊编号,QC-06,0.9659,simulated,完全正确
ENG-0352,rtg_id,龙门吊编号,RTG-08,0.8835,simulated,完全正确
ENG-0352,yard_gate,堆场口,YARD-H1,0.9018,simulated,完全正确
ENG-0352,work_area,作业区域,A-04,0.9083,simulated,完全正确
ENG-0352,equipment_status,设备状态,维修中,0.9574,simulated,完全正确
ENG-0352,date,日期,2026-06-23,0.8774,simulated,完全正确
ENG-0353,qc_id,桥吊编号,QC-12,0.9193,simulated,完全正确
ENG-0353,rtg_id,龙门吊编号,RTG-18,0.9084,simulated,完全正确
ENG-0353,yard_gate,堆场口,YARD-B7,0.8745,simulated,完全正确
ENG-0353,work_area,作业区域,D-I9,0.5731,simulated,数字识别错误
ENG-0353,equipment_status,设备状态,,0.1683,simulated,漏识别
ENG-0353,date,日期,,0.1305,simulated,字段缺失
ENG-0354,qc_id,桥吊编号,,0.156,simulated,漏识别
ENG-0354,rtg_id,龙门吊编号,RTG-23,0.9315,simulated,完全正确
ENG-0354,yard_gate,堆场口,YARD-F2,0.9559,simulated,完全正确
ENG-0354,work_area,作业区域,A-18,0.8871,simulated,完全正确
ENG-0354,equipment_status,设备状态,待检,0.9535,simulated,完全正确
ENG-0354,date,日期,2026-06-25,0.8815,simulated,完全正确
ENG-0355,qc_id,桥吊编号,QC-24,0.9446,simulated,完全正确
ENG-0355,rtg_id,龙门吊编号,RTG-13,0.962,simulated,完全正确
ENG-0355,yard_gate,堆场口,YARD-F6,0.4692,simulated,数字识别错误
ENG-0355,work_area,作业区域,B-17,0.9442,simulated,完全正确
ENG-0355,equipment_status,设备状态,维修中,0.9243,simulated,完全正确
ENG-0355,date,日期,0026-06-26,0.6069,simulated,字母识别错误
ENG-0356,qc_id,桥吊编号,QC-01,0.9767,simulated,完全正确
ENG-0356,rtg_id,龙门吊编号,RTG-11,0.9805,simulated,完全正确
ENG-0356,yard_gate,堆场口,YARD-E9,0.879,simulated,完全正确
ENG-0356,work_area,作业区域,D-11,0.921,simulated,完全正确
ENG-0356,equipment_status,设备状态,停用,0.9698,simulated,完全正确
ENG-0356,date,日期,,0.1223,simulated,字段缺失
ENG-0357,qc_id,桥吊编号,08-QC,0.6336,simulated,顺序错误
ENG-0357,rtg_id,龙门吊编号,RTG-20,0.9873,simulated,完全正确
ENG-0357,yard_gate,堆场口,YARD-A6,0.9356,simulated,完全正确
ENG-0357,work_area,作业区域,,0.4187,simulated,漏识别
ENG-0357,equipment_status,设备状态,正常,0.8608,simulated,完全正确
ENG-0357,date,日期,2026-06-28,0.8985,simulated,完全正确
ENG-0358,qc_id,桥吊编号,QC-24,0.9031,simulated,完全正确
ENG-0358,rtg_id,龙门吊编号,RTG-21,0.8996,simulated,完全正确
ENG-0358,yard_gate,堆场口,YARD-H3,0.9296,simulated,完全正确
ENG-0358,work_area,作业区域,D-11,0.8756,simulated,完全正确
ENG-0358,equipment_status,设备状态,待检,0.9373,simulated,完全正确
ENG-0358,date,日期,2026-06-29,0.9534,simulated,完全正确
ENG-0359,qc_id,桥吊编号,QC-34,0.8604,simulated,完全正确
ENG-0359,rtg_id,龙门吊编号,RTG-11,0.8795,simulated,完全正确
ENG-0359,yard_gate,堆场口,YARD-B7,0.9499,simulated,完全正确
ENG-0359,work_area,作业区域,B-18,0.8765,simulated,完全正确
ENG-0359,equipment_status,设备状态,维修中,0.8943,simulated,完全正确
ENG-0359,date,日期,2026-06-30,0.9102,simulated,完全正确
ENG-0360,qc_id,桥吊编号,QC-05,0.8694,simulated,完全正确
ENG-0360,rtg_id,龙门吊编号,RTG-23,0.9241,simulated,完全正确
ENG-0360,yard_gate,堆场口,YARD-H4,0.8636,simulated,完全正确
ENG-0360,work_area,作业区域,24-B,0.7921,simulated,顺序错误
ENG-0360,equipment_status,设备状态,停川,0.4736,simulated,中文识别错误
ENG-0360,date,日期,2026-06-01,0.8925,simulated,完全正确
ENG-0361,qc_id,桥吊编号,QC-20,0.9087,simulated,完全正确
ENG-0361,rtg_id,龙门吊编号,RTG-09,0.9259,simulated,完全正确
ENG-0361,yard_gate,堆场口,YARD-H3,0.9319,simulated,完全正确
ENG-0361,work_area,作业区域,B-17,0.9393,simulated,完全正确
ENG-0361,equipment_status,设备状态,停用,0.9464,simulated,完全正确
ENG-0361,date,日期,2026-06-02,0.9498,simulated,完全正确
ENG-0362,qc_id,桥吊编号,QC-32,0.9647,simulated,完全正确
ENG-0362,rtg_id,龙门吊编号,RTG-25,0.9423,simulated,完全正确
ENG-0362,yard_gate,堆场口,YARD-D5,0.8751,simulated,完全正确
ENG-0362,work_area,作业区域,D-02,0.9316,simulated,完全正确
ENG-0362,equipment_status,设备状态,正常,0.8814,simulated,完全正确
ENG-0362,date,日期,2026-06-03,0.956,simulated,完全正确
ENG-0363,qc_id,桥吊编号,QC-36,0.8818,simulated,完全正确
ENG-0363,rtg_id,龙门吊编号,,0.2744,simulated,字段缺失
ENG-0363,yard_gate,堆场口,YARD-A4,0.9317,simulated,完全正确
ENG-0363,work_area,作业区域,C-03,0.9534,simulated,完全正确
ENG-0363,equipment_status,设备状态,维修中,0.9082,simulated,完全正确
ENG-0363,date,日期,0026-06-04,0.6212,simulated,字母识别错误
ENG-0364,qc_id,桥吊编号,QC-01,0.9725,simulated,完全正确
ENG-0364,rtg_id,龙门吊编号,RTG-1S,0.5036,simulated,数字识别错误
ENG-0364,yard_gate,堆场口,YARD-G7,0.916,simulated,完全正确
ENG-0364,work_area,作业区域,A-21,0.9181,simulated,完全正确
ENG-0364,equipment_status,设备状态,正常,0.9842,simulated,完全正确
ENG-0364,date,日期,2026-06-05,0.9102,simulated,完全正确
ENG-0365,qc_id,桥吊编号,QC-02,0.9307,simulated,完全正确
ENG-0365,rtg_id,龙门吊编号,RTG-05,0.8916,simulated,完全正确
ENG-0365,yard_gate,堆场口,YARD-D9,0.9289,simulated,完全正确
ENG-0365,work_area,作业区域,C-15,0.9215,simulated,完全正确
ENG-0365,equipment_status,设备状态,正常,0.9804,simulated,完全正确
ENG-0365,date,日期,2026-06-06,0.9219,simulated,完全正确
ENG-0366,qc_id,桥吊编号,QC-17,0.8713,simulated,完全正确
ENG-0366,rtg_id,龙门吊编号,RTG-16,0.946,simulated,完全正确
ENG-0366,yard_gate,堆场口,YARD-A8,0.9787,simulated,完全正确
ENG-0366,work_area,作业区域,C-02,0.8888,simulated,完全正确
ENG-0366,equipment_status,设备状态,维修中,0.9163,simulated,完全正确
